track_n,line,lyric,track_title,Title,Year
18,6,Happy birthday to you,Birthday,The Beatles,1968
18,7,"One, two, three, four, five, six, seven, eight!",Birthday,The Beatles,1968
18,8,"Yes, we're going to a party, party",Birthday,The Beatles,1968
18,11,I would like you to dance (Birthday),Birthday,The Beatles,1968
18,12,Take a cha-cha-cha-chance (Birthday),Birthday,The Beatles,1968
18,14,"Dance, yeah, woo, come on (Come on)",Birthday,The Beatles,1968
19,1,"Two, three...",Yer Blues,The Beatles,1968
19,2,"Yes, I'm lonely",Yer Blues,The Beatles,1968
19,3,Want to die,Yer Blues,The Beatles,1968
19,6,"If I ain't dead already, woo",Yer Blues,The Beatles,1968
19,7,"Girl, you know the reason why",Yer Blues,The Beatles,1968
19,8,In the morning,Yer Blues,The Beatles,1968
19,10,In the evening,Yer Blues,The Beatles,1968
19,14,My mother was of the sky,Yer Blues,The Beatles,1968
19,15,My father was of the earth,Yer Blues,The Beatles,1968
19,16,But I am of the universe,Yer Blues,The Beatles,1968
19,17,And you know what it's worth,Yer Blues,The Beatles,1968
19,22,The eagle picks my eye,Yer Blues,The Beatles,1968
19,23,The worm he licks my bones,Yer Blues,The Beatles,1968
19,24,I feel so suicidal,Yer Blues,The Beatles,1968
19,25,Just like Dylan's Mr. Jones,Yer Blues,The Beatles,1968
19,30,Black cloud crossed my mind,Yer Blues,The Beatles,1968
19,31,Blue mist round my soul,Yer Blues,The Beatles,1968
19,32,Feel so suicidal,Yer Blues,The Beatles,1968
19,33,Even hate my rock and roll,Yer Blues,The Beatles,1968
20,1,Born a poor young country boy,Mother Nature's Son,The Beatles,1968
20,2,Mother Nature's son,Mother Nature's Son,The Beatles,1968
20,3,"All day long, I'm sitting singing songs for everyone",Mother Nature's Son,The Beatles,1968
20,4,Sit beside a mountain stream,Mother Nature's Son,The Beatles,1968
20,5,See her waters rise,Mother Nature's Son,The Beatles,1968
20,6,Listen to the pretty sound of music as she flies,Mother Nature's Son,The Beatles,1968
20,7,Find me in my field of grass,Mother Nature's Son,The Beatles,1968
20,9,Swaying daisies sing a lazy song beneath the sun,Mother Nature's Son,The Beatles,1968
21,1,"Come on, come on, come on, come on",Everybody's Got Something to Hide Except Me and My Monkey,The Beatles,1968
21,2,"Come on, it's such a joy, come on, it's such a joy",Everybody's Got Something to Hide Except Me and My Monkey,The Beatles,1968
21,3,"Come on, let's take it easy, come on let's take it easy",Everybody's Got Something to Hide Except Me and My Monkey,The Beatles,1968
21,6,Everybody's got something to hide,Everybody's Got Something to Hide Except Me and My Monkey,The Beatles,1968
21,7,Except for me and my monkey,Everybody's Got Something to Hide Except Me and My Monkey,The Beatles,1968
21,9,"The deeper you go, the higher you fly",Everybody's Got Something to Hide Except Me and My Monkey,The Beatles,1968
21,10,"The higher you fly, the deeper you go",Everybody's Got Something to Hide Except Me and My Monkey,The Beatles,1968
21,19,Your inside is out when your outside is in,Everybody's Got Something to Hide Except Me and My Monkey,The Beatles,1968
21,20,Your outside is in when your inside is out,Everybody's Got Something to Hide Except Me and My Monkey,The Beatles,1968
21,21,"So come on (woo!), come on (woo!)",Everybody's Got Something to Hide Except Me and My Monkey,The Beatles,1968
22,1,"Sexy Sadie, what have you done?",Sexy Sadie,The Beatles,1968
22,2,You made a fool of everyone,Sexy Sadie,The Beatles,1968
22,5,"Sexy Sadie, you broke the rules",Sexy Sadie,The Beatles,1968
22,6,You laid it down for all to see,Sexy Sadie,The Beatles,1968
22,9,"One sunny day, the world was waiting for a lover (Sexy Sadie)",Sexy Sadie,The Beatles,1968
22,10,She came along to turn on everyone,Sexy Sadie,The Beatles,1968
22,11,"Sexy Sadie, the greatest of them all (Sexy Sadie, she's the greatest)",Sexy Sadie,The Beatles,1968
22,12,"Sexy Sadie, how did you know?",Sexy Sadie,The Beatles,1968
22,13,The world was waiting just for you,Sexy Sadie,The Beatles,1968
22,16,"Sexy Sadie, you'll get yours yet",Sexy Sadie,The Beatles,1968
22,17,However big you think you are,Sexy Sadie,The Beatles,1968
22,20,We gave her everything we owned just to sit at her table,Sexy Sadie,The Beatles,1968
22,22,Just a smile would lighten everything,Sexy Sadie,The Beatles,1968
22,23,"Sexy Sadie, she's the latest and the greatest of them all",Sexy Sadie,The Beatles,1968
22,27,However big you think you are,Sexy Sadie,The Beatles,1968
23,1,"When I get to the bottom, I go back to the top of the slide",Helter Skelter,The Beatles,1968
23,2,"Where I stop, and I turn, and I go for a ride'Til I get to the bottom, and I see you again!",Helter Skelter,The Beatles,1968
23,3,"Yeah, yeah, yeah!",Helter Skelter,The Beatles,1968
23,4,"Well, do you, don't you want me to love you?",Helter Skelter,The Beatles,1968
23,5,"I'm coming down fast, but I'm miles above you",Helter Skelter,The Beatles,1968
23,6,"Tell me, tell me, tell me, come on, tell me the answer!",Helter Skelter,The Beatles,1968
23,7,"Well, you may be a lover, but you ain't no dancer",Helter Skelter,The Beatles,1968
23,8,"Now, Helter skelter",Helter Skelter,The Beatles,1968
23,13,"Oh, will you, won't you want me to make you?",Helter Skelter,The Beatles,1968
23,14,"I'm coming down fast, but don't let me break you",Helter Skelter,The Beatles,1968
23,15,"Tell me, tell me, tell me the answer!",Helter Skelter,The Beatles,1968
23,16,"You may be a lover, but you ain't no dancer",Helter Skelter,The Beatles,1968
23,17,Look out!,Helter Skelter,The Beatles,1968
23,23,'Cause here she comes,Helter Skelter,The Beatles,1968
23,39,"Yes, she is",Helter Skelter,The Beatles,1968
24,1,"It's been a long, long, long time","Long, Long, Long",The Beatles,1968
24,2,How could I ever have lost you,"Long, Long, Long",The Beatles,1968
24,3,When I loved you?,"Long, Long, Long",The Beatles,1968
24,5,Now I'm so happy I found you,"Long, Long, Long",The Beatles,1968
24,6,How I love you,"Long, Long, Long",The Beatles,1968
24,7,So many tears I was searching,"Long, Long, Long",The Beatles,1968
24,8,"So many tears I was wasting, oh, oh","Long, Long, Long",The Beatles,1968
24,9,"Now I can see you, be you","Long, Long, Long",The Beatles,1968
24,10,How can I ever misplace you?,"Long, Long, Long",The Beatles,1968
24,11,How I want you,"Long, Long, Long",The Beatles,1968
24,12,"Oh, I love you","Long, Long, Long",The Beatles,1968
24,13,You know that I need you,"Long, Long, Long",The Beatles,1968
25,1,Take two,Revolution 1,The Beatles,1968
25,3,You say you want a revolution,Revolution 1,The Beatles,1968
25,4,"Well, you know",Revolution 1,The Beatles,1968
25,5,We all wanna change the world,Revolution 1,The Beatles,1968
25,6,You tell me that it's evolution,Revolution 1,The Beatles,1968
25,9,But when you talk about destruction,Revolution 1,The Beatles,1968
25,10,"Don't you know that you can count me out, in",Revolution 1,The Beatles,1968
25,11,Don't you know it's gonna be all right,Revolution 1,The Beatles,1968
25,14,You say you got a real solution,Revolution 1,The Beatles,1968
25,16,We'd all love to see the plan,Revolution 1,The Beatles,1968
25,17,You ask me for a contribution,Revolution 1,The Beatles,1968
25,19,We're all doing what we can,Revolution 1,The Beatles,1968
25,20,But if you want money for people with minds that hate,Revolution 1,The Beatles,1968
25,21,"Well, all I can tell you is, brother, you have to wait",Revolution 1,The Beatles,1968
25,22,Don't you know it's gonna be all right,Revolution 1,The Beatles,1968
25,25,You say you'll change the constitution,Revolution 1,The Beatles,1968
25,27,We'd all love to change your head,Revolution 1,The Beatles,1968
25,28,You tell me it's the institution,Revolution 1,The Beatles,1968
25,30,You better free your mind instead,Revolution 1,The Beatles,1968
25,31,But if you go carrying pictures of chairman Mao,Revolution 1,The Beatles,1968
25,32,You ain't gonna make it with anyone anyhow,Revolution 1,The Beatles,1968
25,33,Don't you know it's gonna be all right,Revolution 1,The Beatles,1968
26,1,She was a working girl North of England way,Honey Pie,The Beatles,1968
26,2,Now she's hit the big time in the U.S.A,Honey Pie,The Beatles,1968
26,3,"And if she could only hear me, this is what I'd say",Honey Pie,The Beatles,1968
26,4,"Honey Pie, you are making me crazy",Honey Pie,The Beatles,1968
26,5,"I'm in love, but I'm lazy",Honey Pie,The Beatles,1968
26,6,So won't you please come home,Honey Pie,The Beatles,1968
26,7,"Oh, honey pie, my position is tragic",Honey Pie,The Beatles,1968
26,8,Come and show me the magic,Honey Pie,The Beatles,1968
26,9,Of your Hollywood song,Honey Pie,The Beatles,1968
26,10,You became a legend of the silver screen,Honey Pie,The Beatles,1968
26,11,And now the thought of meeting you,Honey Pie,The Beatles,1968
26,12,Makes me weak in the knee,Honey Pie,The Beatles,1968
26,13,"Oh, Honey Pie, you are driving me frantic",Honey Pie,The Beatles,1968
26,14,Sail across the Atlantic,Honey Pie,The Beatles,1968
26,15,To be where you belong,Honey Pie,The Beatles,1968
26,16,"Honey pie, come back to me",Honey Pie,The Beatles,1968
26,17,"Ooh, yeah",Honey Pie,The Beatles,1968
26,18,"I like it like that, oh ah",Honey Pie,The Beatles,1968
26,19,I like this kind of hot kind of music,Honey Pie,The Beatles,1968
26,20,Hot kind of music,Honey Pie,The Beatles,1968
26,21,"Play it to me, play it to me, Hollywood blues",Honey Pie,The Beatles,1968
26,22,Will the wind that blew her boat across the sea,Honey Pie,The Beatles,1968
26,23,Kindly send her sailing back to me?,Honey Pie,The Beatles,1968
26,24,"Tee, tee, tee",Honey Pie,The Beatles,1968
27,1,Creme tangerine and Montelimar,Savoy Truffle,The Beatles,1968
27,2,A ginger sling with a pineapple heart,Savoy Truffle,The Beatles,1968
27,3,"Coffee dessert, yes, you know it's Good News",Savoy Truffle,The Beatles,1968
27,4,But you'll have to have them all pulled out,Savoy Truffle,The Beatles,1968
27,5,After the Savoy truffle,Savoy Truffle,The Beatles,1968
27,6,Cool cherry cream and a nice apple tart,Savoy Truffle,The Beatles,1968
27,7,I feel your taste all the time we're apart,Savoy Truffle,The Beatles,1968
27,8,Coconut fudge really blows down the blues,Savoy Truffle,The Beatles,1968
27,9,But you'll have to have them all pulled out,Savoy Truffle,The Beatles,1968
27,11,You might not feel it now,Savoy Truffle,The Beatles,1968
27,12,But when the pain cuts through,Savoy Truffle,The Beatles,1968
27,13,You're going to know and how,Savoy Truffle,The Beatles,1968
27,14,The sweat is going to fill your head,Savoy Truffle,The Beatles,1968
27,15,When it becomes too much,Savoy Truffle,The Beatles,1968
27,16,You'll shout aloud,Savoy Truffle,The Beatles,1968
27,18,But you'll have to have them all pulled out,Savoy Truffle,The Beatles,1968
27,20,You know that what you eat you are,Savoy Truffle,The Beatles,1968
27,21,"But what is sweet now, turns so sour",Savoy Truffle,The Beatles,1968
27,22,We all know Ob-La-Di-Bla-Da,Savoy Truffle,The Beatles,1968
27,23,"But can you show me, where you are?",Savoy Truffle,The Beatles,1968
27,28,After the Savoy truffle,Savoy Truffle,The Beatles,1968
28,1,Cry baby cry,Cry Baby Cry,The Beatles,1968
28,2,Make your mother sigh,Cry Baby Cry,The Beatles,1968
28,3,She's old enough to know better,Cry Baby Cry,The Beatles,1968
28,4,The king of Marigold was in the kitchen,Cry Baby Cry,The Beatles,1968
28,5,Cooking breakfast for the queen,Cry Baby Cry,The Beatles,1968
28,6,The queen was in the parlour,Cry Baby Cry,The Beatles,1968
28,7,Playing piano for the children of the king,Cry Baby Cry,The Beatles,1968
28,12,The king was in the garden,Cry Baby Cry,The Beatles,1968
28,13,Picking flowers for a friend who came to play,Cry Baby Cry,The Beatles,1968
28,14,The queen was in the playroom,Cry Baby Cry,The Beatles,1968
28,15,Painting pictures for the children's holiday,Cry Baby Cry,The Beatles,1968
28,20,The duchess of Kircaldy always smiling,Cry Baby Cry,The Beatles,1968
28,21,And arriving late for tea,Cry Baby Cry,The Beatles,1968
28,22,The duke was having problems,Cry Baby Cry,The Beatles,1968
28,23,With a message at the local Bird and Bee,Cry Baby Cry,The Beatles,1968
28,28,At twelve o'clock a meeting round the table,Cry Baby Cry,The Beatles,1968
28,29,For a seance in the dark,Cry Baby Cry,The Beatles,1968
28,30,With voices out of nowhere,Cry Baby Cry,The Beatles,1968
28,31,Put on specially by the children for a lark,Cry Baby Cry,The Beatles,1968
28,32,Cry baby cry,Cry Baby Cry,The Beatles,1968
28,33,Make your mother sigh,Cry Baby Cry,The Beatles,1968
28,34,She's old enough to know better,Cry Baby Cry,The Beatles,1968
28,40,Can you take me back where I came from,Cry Baby Cry,The Beatles,1968
28,41,Can you take me back,Cry Baby Cry,The Beatles,1968
30,1,Now it's time to say good night,Good Night,The Beatles,1968
30,2,"Good night, sleep tight",Good Night,The Beatles,1968
30,3,Now the sun turns out his light,Good Night,The Beatles,1968
30,5,Dream sweet dreams for me (Dream sweet),Good Night,The Beatles,1968
30,7,Close your eyes and I'll close mine,Good Night,The Beatles,1968
30,9,Now the moon begins to shine,Good Night,The Beatles,1968
30,20,Good night,Good Night,The Beatles,1968
30,22,"Everybody, everywhere",Good Night,The Beatles,1968
2,1,If you're listening to this song,Only a Northern Song,Yellow Submarine,1969
2,2,You may think the chords are going wrong,Only a Northern Song,Yellow Submarine,1969
2,3,But they're not,Only a Northern Song,Yellow Submarine,1969
2,4,We just wrote it like that,Only a Northern Song,Yellow Submarine,1969
2,5,When you're listening late at night,Only a Northern Song,Yellow Submarine,1969
2,6,You may think the band are not quite right,Only a Northern Song,Yellow Submarine,1969
2,7,But they are,Only a Northern Song,Yellow Submarine,1969
2,8,They just play it like that,Only a Northern Song,Yellow Submarine,1969
2,9,It doesn't really matter what chords I play,Only a Northern Song,Yellow Submarine,1969
2,10,What words I say or time of day it is,Only a Northern Song,Yellow Submarine,1969
2,11,As it's only a Northern song,Only a Northern Song,Yellow Submarine,1969
2,13,It doesn't really matter what clothes I wear,Only a Northern Song,Yellow Submarine,1969
2,14,Or how I fare or if my hair is brown,Only a Northern Song,Yellow Submarine,1969
2,15,When it's only a Northern song,Only a Northern Song,Yellow Submarine,1969
2,16,If you think the harmony,Only a Northern Song,Yellow Submarine,1969
2,17,Is a little dark and out of key,Only a Northern Song,Yellow Submarine,1969
2,18,You're correct,Only a Northern Song,Yellow Submarine,1969
2,19,There's nobody there,Only a Northern Song,Yellow Submarine,1969
2,20,And I told you there's no one there,Only a Northern Song,Yellow Submarine,1969
3,1,"One, two, three, four",All Together Now,Yellow Submarine,1969
3,2,Can I have a little more?,All Together Now,Yellow Submarine,1969
3,3,"Five, six, seven, eight, nine, ten, I love you",All Together Now,Yellow Submarine,1969
3,4,"A, B, C, D",All Together Now,Yellow Submarine,1969
3,5,Can I bring my friend to tea?,All Together Now,Yellow Submarine,1969
3,6,"E, F, G, H, I, J, I love you",All Together Now,Yellow Submarine,1969
3,7,(Bom bom bom bompa bom) Sail the ship,All Together Now,Yellow Submarine,1969
3,8,(Bompa bom) Chop the tree,All Together Now,Yellow Submarine,1969
3,9,(Bompa bom) Skip the rope,All Together Now,Yellow Submarine,1969
3,10,(Bompa bom) Look at me,All Together Now,Yellow Submarine,1969
3,11,(All together now) All together now,All Together Now,Yellow Submarine,1969
3,15,"Black, white, green, red",All Together Now,Yellow Submarine,1969
3,16,Can I take my friend to bed?,All Together Now,Yellow Submarine,1969
3,17,"Pink, brown, yellow, orange and blue, I love you",All Together Now,Yellow Submarine,1969
4,1,Sheepdog,Hey Bulldog,Yellow Submarine,1969
4,2,Standing in the rain,Hey Bulldog,Yellow Submarine,1969
4,3,Bullfrog,Hey Bulldog,Yellow Submarine,1969
4,4,Doing it again,Hey Bulldog,Yellow Submarine,1969
4,5,Some kind of happiness is measured out in miles,Hey Bulldog,Yellow Submarine,1969
4,6,What makes you think you're something special when you smile?,Hey Bulldog,Yellow Submarine,1969
4,7,Child-like,Hey Bulldog,Yellow Submarine,1969
4,8,No one understands,Hey Bulldog,Yellow Submarine,1969
4,9,Jack knife,Hey Bulldog,Yellow Submarine,1969
4,10,In your sweaty hands,Hey Bulldog,Yellow Submarine,1969
4,11,Some kind of innocence is measured out in years,Hey Bulldog,Yellow Submarine,1969
4,12,You don't know what it's like to listen to your fears,Hey Bulldog,Yellow Submarine,1969
4,13,You can talk to me,Hey Bulldog,Yellow Submarine,1969
4,16,If you're lonely you can talk to me,Hey Bulldog,Yellow Submarine,1969
4,17,Big man (Yeah),Hey Bulldog,Yellow Submarine,1969
4,18,Walking in the park,Hey Bulldog,Yellow Submarine,1969
4,19,Wigwam,Hey Bulldog,Yellow Submarine,1969
4,20,Frightened of the dark,Hey Bulldog,Yellow Submarine,1969
4,21,Some kind of solitude is measured out in you,Hey Bulldog,Yellow Submarine,1969
4,22,You think you know me but you haven't got a clue,Hey Bulldog,Yellow Submarine,1969
4,23,You can talk to me,Hey Bulldog,Yellow Submarine,1969
4,26,If you're lonely you can talk to me,Hey Bulldog,Yellow Submarine,1969
4,27,Wahoo woof! Woof!,Hey Bulldog,Yellow Submarine,1969
4,28,Hey bulldog! Hey bulldog!,Hey Bulldog,Yellow Submarine,1969
4,30,"Hey man, what's that boy?",Hey Bulldog,Yellow Submarine,1969
4,34,You know anymore?,Hey Bulldog,Yellow Submarine,1969
4,36,"You've got it, that's it, you had it!",Hey Bulldog,Yellow Submarine,1969
4,37,"That's it, man, woo!",Hey Bulldog,Yellow Submarine,1969
4,38,That's it! You've got it!,Hey Bulldog,Yellow Submarine,1969
4,39,"Don't look at me man, I only have ten children",Hey Bulldog,Yellow Submarine,1969
5,1,It's all too much,It's All Too Much,Yellow Submarine,1969
5,3,"When I look into your eyes, your love is there for me",It's All Too Much,Yellow Submarine,1969
5,4,"And the more I go inside, the more there is to see",It's All Too Much,Yellow Submarine,1969
5,5,It's all too much for me to take,It's All Too Much,Yellow Submarine,1969
5,6,The love that's shining all around you,It's All Too Much,Yellow Submarine,1969
5,7,"Everywhere, it's what you make",It's All Too Much,Yellow Submarine,1969
5,8,"For us to take, it's all too much",It's All Too Much,Yellow Submarine,1969
5,9,Floating down the stream of time from life to life with me,It's All Too Much,Yellow Submarine,1969
5,10,Makes no difference where you are or where you'd like to be,It's All Too Much,Yellow Submarine,1969
5,12,The love that's shining all around here,It's All Too Much,Yellow Submarine,1969
5,13,All the world is birthday cake,It's All Too Much,Yellow Submarine,1969
5,14,So take a piece but not too much,It's All Too Much,Yellow Submarine,1969
5,15,"Sail me on a silver sun, where I know that I'm free",It's All Too Much,Yellow Submarine,1969
5,16,"Show me that I'm everywhere, and get me home for tea",It's All Too Much,Yellow Submarine,1969
5,17,It's all to much for me to see,It's All Too Much,Yellow Submarine,1969
5,19,"The more I learn, the less I know",It's All Too Much,Yellow Submarine,1969
5,20,But what I do is all too much,It's All Too Much,Yellow Submarine,1969
5,27,With your long blond hair and your eyes of blue,It's All Too Much,Yellow Submarine,1969
1,5,"Here come old flat-top, he come groovin' up slowly",Come Together,Abbey Road,1969
1,6,"He got ju-ju eyeball, he one holy roller",Come Together,Abbey Road,1969
1,7,He got hair down to his knee,Come Together,Abbey Road,1969
1,8,"Got to be a joker, he just do what he please",Come Together,Abbey Road,1969
1,13,"He wear no shoeshine, he got toe-jam football",Come Together,Abbey Road,1969
1,14,"He got monkey finger, he shoot Coca-Cola",Come Together,Abbey Road,1969
1,15,"He say, ""I know you, you know me""One thing I can tell you is you got to be free",Come Together,Abbey Road,1969
1,16,"Come together, right now",Come Together,Abbey Road,1969
1,17,Over me,Come Together,Abbey Road,1969
1,22,"Verse 3He bag production, he got walrus gumboot",Come Together,Abbey Road,1969
1,23,"He got Ono sideboard, he one spinal cracker",Come Together,Abbey Road,1969
1,24,He got feet down below his knee,Come Together,Abbey Road,1969
1,25,"Hold you in his armchair, you can feel his disease",Come Together,Abbey Road,1969
1,32,"He roller-coaster, he got early warnin'He got muddy water, he one mojo filter",Come Together,Abbey Road,1969
1,33,"He say, ""One and one and one is three.""",Come Together,Abbey Road,1969
1,34,Got to be good-lookin' 'cause he's so hard to see,Come Together,Abbey Road,1969
2,1,Something in the way she moves,Something,Abbey Road,1969
2,2,Attracts me like no other lover,Something,Abbey Road,1969
2,3,Something in the way she woos me,Something,Abbey Road,1969
2,4,I don't want to leave her now,Something,Abbey Road,1969
2,5,You know I believe and how,Something,Abbey Road,1969
2,6,Somewhere in her smile she knows,Something,Abbey Road,1969
2,7,That I don't need no other lover,Something,Abbey Road,1969
2,8,Something in her style that shows me,Something,Abbey Road,1969
2,11,You're asking me will my love grow,Something,Abbey Road,1969
2,12,"I don't know, I don't know",Something,Abbey Road,1969
2,13,"You stick around, now it may show",Something,Abbey Road,1969
2,16,Something in the way she knows,Something,Abbey Road,1969
2,17,And all I have to do is think of her,Something,Abbey Road,1969
2,18,Something in the things she shows me,Something,Abbey Road,1969
3,1,Joan was quizzical;,Maxwell's Silver Hammer,Abbey Road,1969
3,2,Studied pataphysical science in the home,Maxwell's Silver Hammer,Abbey Road,1969
3,3,"Late nights all alone with a test tube, oh, oh, oh, oh",Maxwell's Silver Hammer,Abbey Road,1969
3,4,"Maxwell Edison, majoring in medicine",Maxwell's Silver Hammer,Abbey Road,1969
3,5,Calls her on the phone,Maxwell's Silver Hammer,Abbey Road,1969
3,6,"""Can I take you out to the pictures, Joa-oa-oa-oan?""But as she's getting ready to go",Maxwell's Silver Hammer,Abbey Road,1969
3,7,A knock comes on the door,Maxwell's Silver Hammer,Abbey Road,1969
3,8,Bang! Bang! Maxwell's silver hammer,Maxwell's Silver Hammer,Abbey Road,1969
3,9,Came down upon her head,Maxwell's Silver Hammer,Abbey Road,1969
3,10,Clang! Clang! Maxwell's silver hammer,Maxwell's Silver Hammer,Abbey Road,1969
3,11,Made sure that she was dead,Maxwell's Silver Hammer,Abbey Road,1969
3,12,Back in school again,Maxwell's Silver Hammer,Abbey Road,1969
3,13,Maxwell plays the fool again,Maxwell's Silver Hammer,Abbey Road,1969
3,14,Teacher gets annoyed,Maxwell's Silver Hammer,Abbey Road,1969
3,15,Wishing to avoid an unpleasant sce-e-e-ene,Maxwell's Silver Hammer,Abbey Road,1969
3,16,She tells Max to stay,Maxwell's Silver Hammer,Abbey Road,1969
3,17,When the class has gone away,Maxwell's Silver Hammer,Abbey Road,1969
3,18,So he waits behind,Maxwell's Silver Hammer,Abbey Road,1969
3,19,"Writing 50 times ""I must not be so, o, o, o""",Maxwell's Silver Hammer,Abbey Road,1969
3,20,But when she turns her back on the boy,Maxwell's Silver Hammer,Abbey Road,1969
3,21,He creeps up from behind,Maxwell's Silver Hammer,Abbey Road,1969
3,28,"P. C. 31 said, ""We caught a dirty one,""Maxwell stands alone",Maxwell's Silver Hammer,Abbey Road,1969
3,29,"Painting testimonial pictures, oh, oh, oh, oh",Maxwell's Silver Hammer,Abbey Road,1969
3,30,"Rose and Valerie,",Maxwell's Silver Hammer,Abbey Road,1969
3,31,"Screaming from the gallery, say he must go free",Maxwell's Silver Hammer,Abbey Road,1969
3,32,(Maxwell must go free),Maxwell's Silver Hammer,Abbey Road,1969
3,33,The judge does not agree and he tells them so-o-o-oBut as the words are leaving his lips,Maxwell's Silver Hammer,Abbey Road,1969
3,34,A noise comes from behind,Maxwell's Silver Hammer,Abbey Road,1969
4,1,"Oh! Darling, please believe me",Oh! Darling,Abbey Road,1969
4,2,I'll never do you no harm,Oh! Darling,Abbey Road,1969
4,3,Believe me when I tell you,Oh! Darling,Abbey Road,1969
4,4,I'll never do you no harm,Oh! Darling,Abbey Road,1969
4,5,"Oh! Darling, if you leave me",Oh! Darling,Abbey Road,1969
4,6,I'll never make it alone,Oh! Darling,Abbey Road,1969
4,7,Believe me when I beg you (Wooo!),Oh! Darling,Abbey Road,1969
4,8,Don't ever leave me alone,Oh! Darling,Abbey Road,1969
4,9,"When you told me, you didn't need me anymore",Oh! Darling,Abbey Road,1969
4,10,"Well, you know I nearly broke down and cried",Oh! Darling,Abbey Road,1969
4,11,"When you told me, that you didn't need me anymore",Oh! Darling,Abbey Road,1969
4,12,"Well, you know I nearly fell down and died",Oh! Darling,Abbey Road,1969
4,23,I'll never let you down,Oh! Darling,Abbey Road,1969
5,1,I'd like to be under the sea,Octopus's Garden,Abbey Road,1969
5,2,In an octopus's garden in the shade,Octopus's Garden,Abbey Road,1969
5,3,"He'd let us in, knows where we've been",Octopus's Garden,Abbey Road,1969
5,4,In his octopus's garden in the shade,Octopus's Garden,Abbey Road,1969
5,5,I'd ask my friends to come and see,Octopus's Garden,Abbey Road,1969
5,6,An octopus's garden with me,Octopus's Garden,Abbey Road,1969
5,9,We would be warm below the storm,Octopus's Garden,Abbey Road,1969
5,10,In our little hide-a-way beneath the waves,Octopus's Garden,Abbey Road,1969
5,11,Resting our head on the sea bed,Octopus's Garden,Abbey Road,1969
5,12,In an octopus's garden near a cave,Octopus's Garden,Abbey Road,1969
5,13,We would sing and dance around,Octopus's Garden,Abbey Road,1969
5,14,Because we know we can't be found,Octopus's Garden,Abbey Road,1969
5,18,We would shout and swim about,Octopus's Garden,Abbey Road,1969
5,19,The coral that lies beneath the waves (Lies beneath the ocean waves),Octopus's Garden,Abbey Road,1969
5,20,Oh what joy for every girl and boy,Octopus's Garden,Abbey Road,1969
5,21,Knowing they're happy and they're safe (Happy and they're safe),Octopus's Garden,Abbey Road,1969
5,22,"We would be so happy, you and me",Octopus's Garden,Abbey Road,1969
5,23,No one there to tell us what to do,Octopus's Garden,Abbey Road,1969
6,1,"I want you, I want you so bad",I Want You (She's So Heavy),Abbey Road,1969
6,2,"I want you, I want you so bad, it's driving me mad",I Want You (She's So Heavy),Abbey Road,1969
6,3,It's driving me mad,I Want You (She's So Heavy),Abbey Road,1969
6,13,She's so heavy,I Want You (She's So Heavy),Abbey Road,1969
6,14,"Heavy (Heavy, heavy)",I Want You (She's So Heavy),Abbey Road,1969
6,16,She's so heavy,I Want You (She's So Heavy),Abbey Road,1969
7,1,"Here comes the sun, doo da doo doo",Here Comes the Sun,Abbey Road,1969
7,2,"Here comes the sun, and I say",Here Comes the Sun,Abbey Road,1969
7,3,It's all right,Here Comes the Sun,Abbey Road,1969
7,4,"Little darling, it's been a long cold lonely winter",Here Comes the Sun,Abbey Road,1969
7,5,"Little darling, it feels like years since it's been here",Here Comes the Sun,Abbey Road,1969
7,6,"Here comes the sun, doo da doo doo",Here Comes the Sun,Abbey Road,1969
7,9,"Little darling, the smile's returning to their faces",Here Comes the Sun,Abbey Road,1969
7,10,"Little darling, it seems like years since it's been here",Here Comes the Sun,Abbey Road,1969
7,14,"Sun, sun, sun, here it comes",Here Comes the Sun,Abbey Road,1969
7,19,"Little darling, I feel that ice is slowly melting",Here Comes the Sun,Abbey Road,1969
7,20,"Little darling, it seems like years since it's been clear",Here Comes the Sun,Abbey Road,1969
7,21,"Here comes the sun, doo da doo doo",Here Comes the Sun,Abbey Road,1969
8,1,"Because the world is round, it turns me on",Because,Abbey Road,1969
8,2,Because the world is round,Because,Abbey Road,1969
8,3,"Because the wind is high, it blows my mind",Because,Abbey Road,1969
8,4,Because the wind is high,Because,Abbey Road,1969
8,5,"Love is old, love is new",Because,Abbey Road,1969
8,6,"Love is all, love is you",Because,Abbey Road,1969
8,7,"Because the sky is blue, it makes me cry",Because,Abbey Road,1969
8,8,Because the sky is blue,Because,Abbey Road,1969
9,1,You never give me your money,You Never Give Me Your Money,Abbey Road,1969
9,2,You only give me your funny paper,You Never Give Me Your Money,Abbey Road,1969
9,3,And in the middle of negotiations,You Never Give Me Your Money,Abbey Road,1969
9,4,You break down,You Never Give Me Your Money,Abbey Road,1969
9,5,I never give you my number,You Never Give Me Your Money,Abbey Road,1969
9,6,I only give you my situation,You Never Give Me Your Money,Abbey Road,1969
9,7,And in the middle of investigation,You Never Give Me Your Money,Abbey Road,1969
9,8,I break down,You Never Give Me Your Money,Abbey Road,1969
9,9,"Out of college, money spent",You Never Give Me Your Money,Abbey Road,1969
9,10,"See no future, pay no rent",You Never Give Me Your Money,Abbey Road,1969
9,11,"All the money's gone, nowhere to go",You Never Give Me Your Money,Abbey Road,1969
9,12,Any jobber got the sack,You Never Give Me Your Money,Abbey Road,1969
9,13,"Monday morning, turning back",You Never Give Me Your Money,Abbey Road,1969
